Time,Temperature_change,Pressure_mean
10.0,2.1205285,1027.8
10.0,7.4405284,1026.95
13.0,2.1705287,1024.9
13.0,8.160529,1022.9
10.0,2.5905285,1021.55
51.0,8.310529,1019.45
11.0,13.430529,1018.05
11.0,8.320529,1017.15
13.0,14.030529,1016.0
10.0,8.910529,1015.2
18.0,14.500529,1016.15
8.0,8.990529,1019.1
11.0,14.040529,1022.2
5.0,8.710529,1024.35
5.0,3.1005285,1025.35
3.0,10.160529,1024.6
10.0,16.010529,1024.15
5.0,9.870529,1025.0
6.0,4.4905286,1024.95
3.0,11.270529,1023.7
10.0,17.600529,1021.75
14.0,11.120529,1020.3
10.0,16.990528,1019.45
5.0,10.940529,1019.5
8.0,5.0605288,1018.3499999999999
3.0,12.620529,1014.25
7.0,18.510529,1010.45
4.0,12.510529,1009.25
10.0,5.8405285,1008.25
2.0,11.680529,1006.3
12.0,16.770529,1005.05
11.0,11.750529,1004.4000000000001
10.0,17.80053,1004.2
55.0,12.660529,1008.3499999999999
4.0,7.5105286,1012.0999999999999
19.0,12.600529,1012.5999999999999
32.0,7.5605288,1017.8
13.0,13.080529,1019.35
6.0,6.8905287,1014.7
5.0,12.520529,1011.5999999999999
7.0,17.70053,1010.2
13.0,11.120529,1010.6
8.0,5.5205283,1012.75
8.0,10.970529,1014.4
9.0,5.9505286,1013.4
42.0,11.120529,1016.45
5.0,5.8705287,1019.8
3.0,11.310529,1018.5
13.0,16.850529,1015.95
8.0,10.470529,1012.6
2.0,16.14053,1010.8
4.0,21.81053,1009.0
7.0,27.20053,1007.3
5.0,20.030529,1006.7
50.0,14.890529,1010.75
9.0,9.390529,1013.6
13.0,15.310529,1011.45
12.0,9.820529,1010.25
9.0,15.020529,1010.45
13.0,9.670529,1010.55
11.0,15.040529,1011.5999999999999
11.0,9.570529,1010.95
15.0,14.650529,1008.45
9.0,9.630529,1006.8499999999999
16.0,14.870529,1006.8
36.0,9.490529,1012.7
10.0,14.510529,1018.05
37.0,9.440529,1020.8499999999999
33.0,14.970529,1017.55
14.0,9.750529,1011.5999999999999
12.0,14.880529,1013.0
13.0,9.670529,1017.1500000000001
11.0,14.890529,1018.3
9.0,9.780529,1015.8
14.0,15.280529,1016.3
14.0,9.250529,1019.5
10.0,15.240529,1021.1
11.0,9.670529,1019.45
16.0,15.620529,1017.8
11.0,9.710529,1019.0999999999999
13.0,16.000528,1021.4
8.0,10.570529,1022.5
17.0,16.240528,1021.4000000000001
6.0,10.690529,1021.1
15.0,16.340528,1022.55
9.0,10.880529,1023.4000000000001
14.0,16.64053,1022.6500000000001
6.0,11.150529,1022.25
4.0,6.1205287,1021.95
2.0,12.970529,1020.75
12.0,18.96053,1019.25
11.0,13.350529,1017.7
15.0,20.250528,1015.4
8.0,14.620529,1014.65
27.0,20.410528,1018.4
11.0,25.910528,1021.55
12.0,19.860529,1021.4000000000001
12.0,24.88053,1020.8
28.0,19.850529,1021.55
10.0,14.830529,1021.4000000000001
12.0,20.90053,1020.4000000000001
10.0,15.770529,1020.2
13.0,21.12053,1020.2
15.0,15.680529,1020.6500000000001
9.0,20.850529,1021.2
13.0,15.720529,1021.2
11.0,23.56053,1021.35
12.0,17.81053,1021.7
12.0,23.410528,1020.8499999999999
11.0,17.990528,1020.3
15.0,23.410528,1020.25
8.0,18.250528,1020.6
14.0,24.38053,1021.65
13.0,18.96053,1023.15
9.0,24.180529,1023.7
4.0,18.110529,1023.4
7.0,13.090529,1022.2
5.0,20.590528,1019.35
9.0,26.31053,1017.95
12.0,20.690529,1018.0
14.0,26.47053,1016.75
9.0,21.20053,1015.05
13.0,27.62053,1013.55
11.0,22.39053,1013.1500000000001
14.0,29.090528,1013.3
10.0,23.32053,1013.3
13.0,29.70053,1015.0
12.0,24.010529,1015.0999999999999
12.0,29.63053,1012.05
14.0,24.280529,1008.3499999999999
4.0,29.80053,1004.95
19.0,19.750528,1005.6
12.0,25.170528,1008.9000000000001
37.0,19.20053,1012.85
6.0,24.45053,1016.85
55.0,18.860529,1018.7
7.0,13.350529,1019.05
4.0,19.240528,1017.75
11.0,24.45053,1016.5
10.0,19.250528,1014.9
19.0,25.23053,1013.45
4.0,19.610529,1013.55
11.0,26.32053,1014.0
26.0,21.12053,1014.65
60.0,15.710529,1016.65
16.0,21.48053,1017.8
7.0,15.680529,1016.5
18.0,22.31053,1014.4000000000001
34.0,15.840529,1012.7
10.0,22.96053,1011.8
11.0,17.82053,1010.5999999999999
3.0,25.07053,1012.2
26.0,18.90053,1014.6
9.0,24.110529,1016.1500000000001
60.0,18.65053,1016.55
10.0,23.990528,1015.9
17.0,18.240528,1016.3499999999999
8.0,23.600529,1015.5
12.0,18.57053,1011.3
12.0,25.13053,1008.1
14.0,19.97053,1010.35
23.0,13.940529,1011.2
64.0,19.64053,1016.0
6.0,14.160529,1021.6500000000001
27.0,19.40053,1019.8
10.0,24.80053,1018.8
12.0,18.330528,1017.95
12.0,24.350529,1017.35
13.0,18.770529,1018.0
10.0,24.37053,1018.6
14.0,18.79053,1019.8
10.0,24.72053,1020.4
14.0,19.680529,1019.8499999999999
11.0,25.740528,1018.55
12.0,20.030529,1015.9
13.0,26.22053,1012.35
10.0,20.910528,1010.25
11.0,26.39053,1010.25
54.0,21.37053,1013.05
7.0,16.260529,1015.05
42.0,21.520529,1015.4000000000001
5.0,16.240528,1016.25
19.0,21.64053,1014.45
5.0,16.190529,1012.05
21.0,23.15053,1012.05
7.0,18.13053,1011.75
10.0,23.87053,1010.85
135.0,17.48053,1010.2
10.0,22.930529,1009.1
10.0,17.90053,1006.85
3.0,23.780529,1006.5
47.0,17.80053,1012.8
14.0,22.930529,1018.3499999999999
8.0,17.670528,1018.5999999999999
18.0,23.22053,1018.45
6.0,18.07053,1019.1
17.0,25.20053,1019.7
7.0,19.64053,1019.5
5.0,26.55053,1018.05
6.0,31.610529,1017.2
9.0,25.57053,1018.25
3.0,20.06053,1019.5
2.0,26.14053,1019.9
11.0,31.500528,1020.55
6.0,26.32053,1021.25
6.0,21.280529,1020.9000000000001
18.0,26.62053,1018.75
6.0,21.05053,1016.05
13.0,27.56053,1014.2
25.0,21.610529,1015.9000000000001
14.0,16.330528,1018.7
9.0,21.40053,1019.05
13.0,16.31053,1018.25
10.0,22.190529,1017.35
14.0,16.910528,1016.5
13.0,22.580528,1015.65
10.0,17.39053,1015.95
14.0,23.40053,1016.85
9.0,18.15053,1017.55
5.0,23.72053,1017.0
8.0,28.97053,1017.0
21.0,23.420528,1019.35
7.0,18.21053,1021.55
7.0,13.190529,1021.9
15.0,19.660528,1021.65
10.0,14.270529,1020.75
13.0,20.29053,1020.1
12.0,14.780529,1019.1500000000001
11.0,21.62053,1017.6
12.0,16.190529,1015.15
5.0,22.07053,1013.55
13.0,16.95053,1014.5999999999999
7.0,11.840529,1015.8499999999999
17.0,17.55053,1016.95
8.0,12.540529,1017.4000000000001
13.0,17.860529,1018.35
10.0,12.660529,1018.15
16.0,18.520529,1016.3499999999999
8.0,13.400529,1016.15
16.0,19.13053,1017.9
10.0,14.0505295,1020.0
9.0,19.660528,1021.6500000000001
12.0,13.660529,1023.1
11.0,20.180529,1024.0
13.0,14.920529,1023.95
13.0,21.04053,1022.4
11.0,15.960529,1020.75
18.0,22.21053,1019.05
5.0,16.860529,1018.1
19.0,22.23053,1018.2
5.0,16.56053,1018.35
15.0,23.250528,1019.65
10.0,17.82053,1021.45
12.0,24.580528,1022.4000000000001
12.0,19.190529,1022.45
11.0,24.530529,1020.95
13.0,18.760529,1018.35
20.0,24.010529,1015.6
5.0,18.56053,1013.8
13.0,25.20053,1014.45
62.0,19.62053,1016.2
7.0,24.850529,1017.25
14.0,19.410528,1016.75
10.0,24.95053,1015.75
14.0,19.32053,1015.25
12.0,24.95053,1014.5
51.0,19.920528,1015.5
8.0,14.510529,1016.0
13.0,20.080528,1014.4000000000001
11.0,14.660529,1014.05
12.0,20.54053,1013.4
76.0,15.310529,1020.45
8.0,9.480529,1028.5
13.0,16.38053,1026.65
11.0,10.980529,1023.3
16.0,18.090528,1021.05
8.0,12.610529,1019.9
17.0,19.500528,1018.55
6.0,13.910529,1017.35
4.0,20.40053,1016.1500000000001
8.0,26.30053,1015.95
26.0,20.04053,1018.5
11.0,14.790529,1019.15
16.0,19.88053,1021.55
11.0,14.230529,1022.9
16.0,19.81053,1021.05
18.0,14.600529,1025.4
11.0,8.730529,1029.35
16.0,13.980529,1026.4
7.0,8.690529,1022.4
3.0,14.670529,1019.9
14.0,20.23053,1017.75
8.0,14.740529,1015.65
12.0,20.010529,1011.65
14.0,14.930529,1007.55
7.0,20.29053,1009.55
29.0,15.130529,1014.7
10.0,10.110529,1014.3499999999999
17.0,15.330529,1015.3
34.0,10.220529,1021.8
8.0,15.340529,1025.9499999999998
14.0,9.480529,1024.9499999999998
10.0,16.110529,1024.05
17.0,10.380529,1024.5
6.0,15.600529,1025.0
8.0,9.770529,1026.05
6.0,4.5005283,1026.0
17.0,10.710529,1025.2
6.0,5.3405285,1024.4
5.0,10.530529,1024.0
6.0,15.670529,1024.5
57.0,9.480529,1026.4
4.0,4.3205285,1026.8000000000002
5.0,9.780529,1025.1
6.0,15.070529,1024.1999999999998
15.0,9.590529,1021.3499999999999
12.0,15.580529,1019.0
15.0,10.400529,1019.4
8.0,15.940529,1020.3499999999999
15.0,10.640529,1020.5
10.0,16.020529,1021.1500000000001
12.0,10.940529,1023.6500000000001
14.0,17.170528,1025.75
9.0,11.020529,1026.8
15.0,16.410528,1024.0
9.0,11.260529,1018.6500000000001
2.0,17.81053,1014.55
6.0,23.56053,1011.05
14.0,18.46053,1009.6500000000001
17.0,13.370529,1014.9000000000001
11.0,6.9305286,1020.25
8.0,13.310529,1023.55
17.0,7.9805284,1026.1
6.0,13.220529,1026.1
10.0,8.000528,1026.35
5.0,2.9005284,1025.8
4.0,10.960529,1023.8499999999999
5.0,16.440529,1022.55
16.0,10.570529,1021.75
35.0,15.980529,1023.5
16.0,10.660529,1024.8
8.0,15.740529,1023.6
14.0,10.400529,1020.95
10.0,16.46053,1017.2
9.0,11.160529,1015.4000000000001
2.0,6.0705285,1014.8
2.0,11.280529,1013.55
9.0,16.29053,1012.6
40.0,10.860529,1009.1
7.0,18.740528,1004.25
25.0,13.400529,1004.75
130.0,8.210529,1015.45
3.0,2.3205285,1023.85
41.0,7.6505284,1023.25
11.0,1.9605286,1023.4
12.0,7.9705286,1023.75
9.0,2.7905285,1023.95
20.0,9.110529,1024.2
5.0,4.0905285,1024.1
14.0,10.450529,1023.15
10.0,5.2105284,1020.5
59.0,10.930529,1019.1500000000001
111.0,5.3605285,1025.7
10.0,10.830529,1030.6999999999998
13.0,5.6305285,1026.65
10.0,11.220529,1020.3
52.0,6.1305285,1020.8499999999999
10.0,0.56052864,1024.25
6.0,8.710529,1025.2
7.0,3.5605285,1026.25
10.0,-1.9494714,1023.0
20.0,3.9605286,1014.35
4.0,-1.0794713,1008.75
61.0,4.790529,1000.75
63.0,-0.22947133,1005.6
19.0,4.8505287,1011.9000000000001
15.0,9.960529,1003.7
22.0,4.8505287,1006.05
15.0,-0.25947133,1012.25
20.0,4.9305286,1006.75
9.0,10.040529,1002.3
174.0,4.3105288,1016.75
10.0,-0.7494713,1028.75
132.0,4.3405285,1034.35
14.0,-0.9294713,1036.0500000000002
13.0,5.0905285,1033.9
35.0,-0.11947135,1029.4
6.0,5.2305284,1023.7
12.0,-0.029471342,1023.85
3.0,-5.3094716,1023.55
51.0,-0.13947135,1019.35
24.0,5.2605286,1011.05
35.0,10.850529,1005.35
36.0,5.7205286,1002.9000000000001
12.0,11.740529,1003.1
10.0,6.5805287,1003.4000000000001
70.0,11.600529,1013.7
3.0,5.9905286,1025.2
21.0,11.310529,1026.95
4.0,5.8405285,1027.5500000000002
19.0,11.510529,1024.7
5.0,6.3905287,1022.65
48.0,11.480529,1010.5999999999999
6.0,16.830528,999.05
11.0,10.320529,1004.3
166.0,2.3605285,1022.5999999999999
9.0,-2.9994714,1036.5
9.0,3.2905285,1038.75
16.0,-1.7494713,1039.85
184.0,3.2605286,1037.35
7.0,-1.8994713,1034.9
288.0,4.2005286,1028.05
19.0,9.290529,1021.1500000000001
4.0,3.6205285,1018.7
38.0,8.990529,1020.05
36.0,3.5505285,1020.5
16.0,8.910529,1018.25
31.0,3.3005285,1025.8
11.0,9.820529,1032.45
13.0,4.7605286,1031.0
12.0,9.780529,1028.6
11.0,4.5005283,1026.5500000000002
17.0,10.940529,1025.85
19.0,5.1605287,1030.65
13.0,0.12052866,1031.9
24.0,5.8505287,1023.6
6.0,11.310529,1017.35
4.0,5.1605287,1015.55
9.0,0.16052866,1012.75
53.0,5.5705285,1009.95
39.0,11.630529,1013.2
7.0,5.7705283,1013.9
3.0,12.150529,1009.75
6.0,17.530529,1009.6500000000001
7.0,11.490529,1014.25
35.0,6.3305287,1018.75
17.0,12.110529,1015.3
54.0,5.4005284,1019.45
12.0,11.200529,1025.9
10.0,6.0305285,1021.0
12.0,13.150529,1019.25
50.0,5.0005283,1025.75
10.0,-0.009471342,1030.0500000000002
13.0,5.6105285,1028.95
13.0,0.59052867,1029.3
9.0,7.8405285,1029.35
15.0,2.6805286,1028.4499999999998
12.0,8.590529,1027.25
11.0,3.1805286,1024.65
17.0,9.510529,1021.0
6.0,4.2105284,1018.65
11.0,9.530529,1017.3499999999999
9.0,4.4205284,1017.8
5.0,-0.76947135,1018.65
12.0,5.9305286,1018.55
13.0,0.90052867,1019.0
10.0,6.4005284,1020.15
15.0,1.2405287,1020.55
8.0,6.5805287,1021.1500000000001
14.0,0.47052866,1022.05
11.0,5.7805285,1022.35
13.0,0.22052866,1021.55
17.0,5.8305287,1023.3
5.0,0.7505287,1026.8000000000002
4.0,6.6505284,1025.95
7.0,11.670529,1025.1
10.0,6.2405286,1026.35
3.0,1.0305287,1026.75
3.0,7.6505284,1024.15
9.0,12.750529,1021.5
5.0,7.1905284,1021.4000000000001
7.0,2.1005285,1021.3
3.0,8.460529,1018.8
7.0,15.140529,1016.6
7.0,9.650529,1018.5
8.0,4.3905287,1020.9
17.0,10.030529,1020.5999999999999
6.0,4.7105284,1019.55
5.0,10.240529,1016.05
8.0,15.530529,1016.5999999999999
17.0,9.920529,1024.2
6.0,14.970529,1029.1
15.0,9.810529,1026.85
12.0,17.63053,1023.6
11.0,12.080529,1023.45
9.0,18.06053,1022.0
9.0,12.720529,1022.25
4.0,7.2105284,1023.7
15.0,13.290529,1027.8000000000002
11.0,7.790529,1032.35
13.0,14.790529,1033.85
5.0,9.250529,1035.7
4.0,3.6505284,1036.2
3.0,9.0505295,1034.5500000000002
8.0,14.210529,1031.9
14.0,8.490529,1030.35
10.0,14.100529,1030.25
6.0,8.890529,1031.8000000000002
7.0,3.6305285,1033.5
4.0,10.990529,1032.4
7.0,16.420528,1031.55
7.0,10.270529,1033.15
6.0,4.7605286,1034.5500000000002
4.0,10.840529,1032.85
8.0,16.000528,1030.85
9.0,10.950529,1031.8000000000002
4.0,5.6305285,1032.2
4.0,12.160529,1030.2
8.0,17.20053,1028.8000000000002
14.0,11.750529,1028.1
9.0,17.100529,1027.1
15.0,11.330529,1026.45
8.0,16.850529,1026.4
7.0,11.640529,1027.1
8.0,6.540529,1027.7
3.0,13.720529,1025.9
5.0,19.990528,1024.85
3.0,14.160529,1026.7
12.0,9.150529,1027.75
16.0,15.030529,1027.85
8.0,9.870529,1026.5
18.0,16.13053,1019.95
5.0,11.120529,1013.1500000000001
17.0,16.280529,1008.0
47.0,11.150529,1000.5999999999999
25.0,5.6405287,1000.3499999999999
33.0,0.59052867,1012.55
12.0,6.6505284,1022.15
10.0,0.43052867,1022.6
24.0,5.8105288,1018.7
17.0,10.830529,1014.5
6.0,5.8305287,1012.15
66.0,11.620529,1007.95
10.0,2.4405286,1009.7
10.0,9.220529,1017.25
12.0,4.0305285,1022.05
12.0,10.010529,1022.75
11.0,4.5905285,1020.2
4.0,11.530529,1016.45
7.0,17.70053,1014.3499999999999
8.0,11.580529,1014.45
4.0,6.2805285,1014.4000000000001
3.0,14.010529,1013.85
13.0,20.64053,1013.85
11.0,15.630529,1015.0
11.0,21.46053,1015.95
51.0,16.29053,1020.45
11.0,11.190529,1024.75
7.0,17.170528,1025.25
6.0,11.720529,1026.6999999999998
8.0,5.8705287,1025.85
4.0,12.600529,1022.3499999999999
6.0,17.850529,1020.2
4.0,11.720529,1020.15
10.0,5.9305286,1019.0
16.0,13.040529,1016.35
8.0,7.9105287,1013.9000000000001
17.0,14.920529,1011.85
8.0,9.310529,1010.0
12.0,15.440529,1008.9
5.0,9.780529,1008.25
6.0,4.5905285,1006.25
4.0,11.5505295,1004.5
8.0,17.660528,1003.95
6.0,11.200529,1003.2
6.0,5.4005284,1001.7
2.0,10.610529,999.95
15.0,15.680529,999.8
13.0,10.5505295,998.45
10.0,16.71053,995.7
9.0,9.060529,995.7
12.0,15.650529,1001.75
61.0,10.180529,1014.7
11.0,15.340529,1023.4
11.0,9.110529,1025.6
13.0,16.000528,1027.3000000000002
12.0,9.770529,1026.8000000000002
34.0,16.740528,1024.15
17.0,11.130529,1020.8
10.0,16.70053,1018.65
11.0,11.610529,1017.15
12.0,17.350529,1015.7
11.0,12.260529,1015.7
17.0,17.270529,1016.55
7.0,11.920529,1017.25
16.0,17.500528,1018.0
35.0,12.320529,1019.9000000000001
14.0,17.610529,1021.1500000000001
8.0,12.480529,1020.9000000000001
12.0,17.89053,1020.7
11.0,12.620529,1020.7
14.0,19.12053,1021.7
11.0,12.940529,1023.1
16.0,19.500528,1022.55
7.0,14.200529,1021.6500000000001
16.0,21.510529,1020.45
8.0,16.280529,1019.0
16.0,23.350529,1018.3499999999999
11.0,18.14053,1018.3
9.0,24.600529,1019.35
14.0,19.38053,1020.35
10.0,24.420528,1021.3
5.0,18.40053,1022.05
6.0,13.150529,1022.35
5.0,18.160528,1021.2
8.0,23.56053,1019.65
12.0,17.48053,1018.8
16.0,23.610529,1018.0
9.0,18.57053,1018.75
11.0,25.14053,1020.35
14.0,20.05053,1020.7
11.0,25.530529,1019.95
11.0,20.13053,1020.75
13.0,25.160528,1020.8
11.0,19.81053,1021.05
17.0,25.430529,1022.65
6.0,18.47053,1022.45
3.0,25.750528,1020.85
9.0,31.15053,1019.25
4.0,25.850529,1020.3
14.0,20.100529,1021.25
6.0,25.56053,1020.0999999999999
6.0,20.490528,1019.25
6.0,15.330529,1017.6
5.0,20.48053,1013.8
8.0,25.82053,1010.4
12.0,20.37053,1006.8499999999999
10.0,25.48053,1004.9
10.0,20.360529,1007.0999999999999
31.0,15.060529,1012.5
10.0,21.12053,1018.75
12.0,15.920529,1022.5999999999999
13.0,21.70053,1024.15
10.0,15.690529,1023.4000000000001
14.0,21.750528,1021.3499999999999
5.0,16.440529,1020.7
5.0,11.350529,1020.5
17.0,16.70053,1017.25
9.0,10.690529,1013.6500000000001
12.0,16.660528,1011.85
11.0,10.180529,1011.3
17.0,16.20053,1012.45
4.0,10.160529,1013.5999999999999
2.0,15.570529,1013.55
12.0,20.670528,1014.05
11.0,15.190529,1014.8499999999999
17.0,20.81053,1016.0
7.0,14.720529,1017.55
3.0,19.750528,1017.3
10.0,25.63053,1016.75
13.0,20.38053,1015.95
11.0,26.20053,1016.05
12.0,18.82053,1018.0
17.0,25.07053,1016.7
7.0,19.56053,1014.95
11.0,25.850529,1016.85
5.0,20.080528,1018.7
7.0,14.790529,1019.1
19.0,20.350529,1017.6
10.0,15.270529,1016.2
9.0,20.920528,1015.9000000000001
10.0,15.240529,1013.45
13.0,20.840528,1012.3
37.0,15.610529,1018.5999999999999
15.0,20.89053,1023.45
7.0,15.690529,1023.6
5.0,21.63053,1023.3
9.0,26.990528,1022.8499999999999
11.0,20.20053,1022.55
14.0,26.270529,1020.2
14.0,20.430529,1019.55
7.0,25.530529,1020.75
4.0,20.45053,1021.55
8.0,14.830529,1021.3
4.0,21.030529,1019.25
9.0,26.190529,1017.65
6.0,20.98053,1017.0999999999999
4.0,14.970529,1016.95
3.0,21.12053,1016.8
15.0,27.670528,1016.45
7.0,21.860529,1017.25
15.0,27.030529,1020.05
10.0,21.23053,1022.3499999999999
14.0,26.410528,1022.55
9.0,21.340528,1021.65
3.0,27.07053,1019.95
10.0,32.23053,1016.4
11.0,24.990528,1013.0
5.0,30.81053,1010.7
6.0,35.91053,1008.8499999999999
3.0,30.690529,1009.0999999999999
13.0,25.65053,1011.0
8.0,31.29053,1012.6
4.0,25.95053,1013.7
10.0,20.520529,1013.0999999999999
4.0,25.910528,1010.55
9.0,31.410528,1009.75
30.0,24.740528,1011.55
3.0,18.57053,1013.05
6.0,24.770529,1011.35
5.0,30.21053,1010.15
6.0,24.87053,1011.2
25.0,19.610529,1013.25
7.0,14.600529,1014.4
5.0,21.280529,1012.4
9.0,26.82053,1011.5
13.0,20.350529,1012.7
12.0,26.660528,1012.2
37.0,21.500528,1013.0
9.0,26.98053,1014.95
17.0,21.490528,1014.2
8.0,26.510529,1013.25
11.0,20.22053,1011.85
6.0,26.010529,1009.8
2.0,31.170528,1009.65
2.0,26.110529,1011.95
5.0,18.430529,1016.3
13.0,13.090529,1019.85
14.0,18.45053,1021.9000000000001
5.0,12.530529,1022.5
4.0,19.96053,1020.8499999999999
11.0,26.07053,1019.4
10.0,19.860529,1018.9
16.0,25.87053,1018.65
10.0,20.850529,1018.4
11.0,26.79053,1018.45
13.0,21.57053,1019.1500000000001
11.0,26.87053,1021.0
6.0,20.490528,1023.25
5.0,14.750529,1024.5500000000002
5.0,20.610529,1023.1
6.0,25.750528,1021.9
5.0,20.32053,1022.95
7.0,15.130529,1022.7
17.0,22.110529,1024.55
11.0,16.13053,1028.05
12.0,21.860529,1028.4
8.0,15.810529,1027.1
6.0,20.98053,1024.8000000000002
8.0,26.63053,1022.45
6.0,20.510529,1022.1
5.0,14.390529,1022.65
15.0,19.97053,1022.75
8.0,14.810529,1022.3
4.0,19.930529,1020.8
10.0,25.20053,1020.75
12.0,20.030529,1022.25
13.0,25.31053,1022.6500000000001
10.0,18.760529,1022.1500000000001
4.0,26.04053,1021.2
9.0,31.100529,1020.35
11.0,25.340528,1019.1
12.0,31.04053,1017.25
4.0,23.80053,1017.8
9.0,18.160528,1019.3
13.0,24.80053,1019.8499999999999
11.0,18.740528,1020.95
12.0,24.680529,1022.7
5.0,19.500528,1024.0
5.0,14.250529,1024.3
2.0,19.690529,1024.2
13.0,25.55053,1023.8499999999999
10.0,20.090528,1023.55
4.0,27.020529,1022.0
8.0,32.41053,1020.45
5.0,25.04053,1019.7
6.0,19.54053,1018.85
3.0,26.440529,1017.8
10.0,32.540527,1016.5
13.0,26.580528,1016.8
9.0,32.77053,1017.45
4.0,27.62053,1018.25
12.0,22.190529,1019.5
12.0,28.080528,1018.75
11.0,22.12053,1016.9
16.0,28.22053,1014.6
7.0,20.38053,1014.95
16.0,26.240528,1018.3
8.0,21.13053,1019.15
15.0,27.440529,1016.5999999999999
8.0,22.410528,1013.55
3.0,28.740528,1011.65
8.0,34.19053,1011.55
4.0,28.79053,1013.6
27.0,23.770529,1015.05
8.0,17.940529,1014.9
12.0,24.71053,1014.45
12.0,18.660528,1013.3
4.0,23.95053,1012.0
8.0,29.57053,1012.6
5.0,23.830528,1013.95
5.0,18.45053,1014.6500000000001
13.0,25.57053,1016.25
12.0,19.47053,1017.5999999999999
14.0,26.04053,1018.45
10.0,20.500528,1018.8
4.0,25.680529,1017.9
8.0,31.05053,1017.2
7.0,24.500528,1017.1
4.0,19.22053,1017.25
3.0,25.090528,1016.5999999999999
9.0,31.090528,1017.0
6.0,25.350529,1018.2
6.0,19.930529,1018.4000000000001
7.0,25.240528,1017.35
6.0,30.39053,1016.2
8.0,24.80053,1016.5
3.0,19.71053,1016.7
4.0,26.38053,1015.85
9.0,31.930529,1014.55
13.0,26.860529,1014.4000000000001
12.0,32.37053,1013.8
12.0,26.770529,1013.15
9.0,34.05053,1014.5999999999999
3.0,27.29053,1017.45
27.0,21.420528,1020.05
9.0,15.320529,1020.2
3.0,22.270529,1018.25
8.0,27.98053,1017.7
3.0,21.81053,1018.8499999999999
10.0,16.80053,1019.75
5.0,24.46053,1019.35
5.0,29.47053,1019.4000000000001
3.0,24.030529,1020.8
11.0,18.82053,1021.7
12.0,25.73053,1022.0
12.0,20.22053,1021.25
11.0,27.010529,1020.15
5.0,21.05053,1019.7
7.0,15.720529,1019.4000000000001
3.0,23.000528,1018.05
9.0,28.250528,1016.5999999999999
4.0,23.170528,1016.8
8.0,17.87053,1016.95
13.0,24.180529,1016.2
5.0,19.07053,1015.8499999999999
5.0,13.700529,1016.25
2.0,18.830528,1015.8
12.0,25.340528,1014.4
6.0,19.830528,1012.75
3.0,14.600529,1011.05
2.0,19.830528,1010.25
11.0,25.82053,1009.75
16.0,19.770529,1008.2
9.0,25.20053,1008.45
12.0,19.910528,1009.75
13.0,25.81053,1009.75
11.0,20.70053,1010.05
12.0,27.04053,1011.7
79.0,20.72053,1015.4000000000001
5.0,15.620529,1017.35
20.0,22.280529,1015.7
3.0,17.100529,1014.5
28.0,22.14053,1015.2
9.0,27.600529,1016.45
14.0,21.420528,1016.6500000000001
10.0,27.740528,1016.4000000000001
14.0,21.46053,1016.0
11.0,27.610529,1013.95
13.0,21.88053,1012.6500000000001
10.0,28.250528,1013.2
5.0,23.180529,1013.7
8.0,17.72053,1013.8
13.0,23.330528,1014.5
11.0,17.860529,1015.85
14.0,23.420528,1017.1
10.0,17.860529,1018.05
15.0,24.63053,1018.65
8.0,19.340528,1018.75
15.0,25.740528,1018.4000000000001
26.0,20.21053,1017.85
8.0,15.210529,1017.45
14.0,21.420528,1016.5999999999999
10.0,15.950529,1014.9
16.0,22.770529,1013.8499999999999
10.0,17.520529,1013.65
14.0,23.55053,1015.55
8.0,18.530529,1018.4000000000001
12.0,24.190529,1019.6500000000001
11.0,19.06053,1020.35
4.0,24.15053,1019.75
7.0,29.330528,1018.65
16.0,23.420528,1017.3
10.0,28.920528,1015.6
27.0,23.48053,1013.3
12.0,18.21053,1012.1500000000001
8.0,23.280529,1012.9000000000001
64.0,17.30053,1015.6
8.0,22.80053,1017.55
14.0,17.20053,1015.65
10.0,23.160528,1014.15
12.0,18.010529,1012.4
4.0,23.670528,1010.45
7.0,28.830528,1009.3
31.0,23.79053,1007.95
40.0,18.71053,1010.3
10.0,13.210529,1015.1500000000001
7.0,8.000528,1017.0
17.0,13.100529,1018.75
5.0,7.6005287,1020.6500000000001
41.0,13.610529,1021.1500000000001
7.0,8.290529,1022.05
15.0,13.820529,1023.55
8.0,8.280529,1024.15
5.0,13.760529,1022.4000000000001
5.0,18.90053,1021.8
4.0,13.890529,1022.75
11.0,8.770529,1022.5
16.0,14.420529,1020.7
7.0,9.080529,1018.9
3.0,15.110529,1016.95
13.0,21.04053,1014.7
50.0,15.560529,1012.8499999999999
8.0,10.210529,1010.05
14.0,15.810529,1005.65
84.0,10.640529,1007.05
9.0,15.930529,1012.55
14.0,10.460529,1013.85
59.0,16.31053,1018.4000000000001
11.0,10.860529,1022.25
17.0,17.100529,1021.3499999999999
6.0,12.040529,1021.75
4.0,17.63053,1021.85
7.0,23.580528,1022.8
31.0,17.010529,1025.65
7.0,11.990529,1026.0
34.0,18.47053,1024.05
9.0,12.480529,1023.2
5.0,6.790529,1022.05
2.0,12.020529,1019.75
25.0,17.270529,1018.4
8.0,22.740528,1020.3
28.0,17.110529,1022.8
10.0,11.810529,1022.55
13.0,18.500528,1021.9
11.0,13.360529,1021.1
13.0,19.500528,1020.1
11.0,14.390529,1018.15
6.0,19.56053,1015.3499999999999
16.0,14.430529,1013.5999999999999
12.0,19.95053,1014.4
12.0,14.740529,1017.3
19.0,20.20053,1021.2
